head	relation	tail	time	confidence								
5	108	95	4032	0.35								
5	109	18	6552	0.35								
5	114	12	6552	0.35								
5	114	18	5448	0.35								
5	114	95	6552	0.35								
5	114	129	6552	0.35								
5	114	177	4776	0.35								
5	114	198	5424	0.35								
5	114	1339	4056	0.35								
5	117	60	4080	0.35								
5	119	8	4056	0.35								
5	122	39	7560	0.35								
5	127	50	4056	0.35								
5	128	329	4056	0.35								
5	129	60	4080	0.35								
5	140	8	4080	0.35								
5	141	633	4272	0.35								
5	160	12	4152	0.35								
5	168	18	4200	0.35								
5	202	1339	6600	0.35								
6	41	261	6912	0.95								
6	3	3	6600	0.77								
6	30	1613	6552	0.77								
6	38	420	6720	0.77								
6	15	331	7032	0.74								
6	15	428	7152	0.74								
6	30	2909	6840	0.74								
6	38	3	6720	0.74								
6	3	261	6648	0.68								
6	4	60	6864	0.68								
6	9	18	8184	0.68								
6	38	176	6720	0.68								
6	38	428	6840	0.68								
6	41	29	6840	0.68								
6	3	420	6864	0.35								
6	4	3	6912	0.35								
6	4	313	8064	0.35								
6	9	60	8280	0.35								
6	9	96	6192	0.35								
6	11	60	6168	0.35								
6	11	313	6168	0.35								
6	11	331	6192	0.35								
6	12	3	6216	0.35								
6	14	18	7032	0.35								
6	15	3	7032	0.35								
6	15	60	7032	0.35								
6	15	1613	7032	0.35								
6	15	4671	7944	0.35								
6	18	420	6360	0.35								
6	20	3	6360	0.35								
6	20	420	8688	0.35								
6	20	1211	8232	0.35								
6	20	2316	6456	0.35								
6	25	3	6456	0.35								
6	25	261	6456	0.35								
6	25	331	6912	0.35								
6	26	60	6600	0.35								
6	26	420	6528	0.35								
6	28	3	7032	0.35								
6	30	60	6552	0.35								
6	30	261	6552	0.35								
6	30	313	6552	0.35								
6	30	331	7032	0.35								
6	30	420	8016	0.35								
6	30	720	6552	0.35								
6	30	1296	6552	0.35								
6	30	2316	6552	0.35								
6	32	3	6600	0.35								
6	32	60	6720	0.35								
6	37	60	7728	0.35								
6	37	331	6888	0.35								
6	37	420	7008	0.35								
6	37	656	6720	0.35								
6	37	913	6720	0.35								
6	37	1033	6720	0.35								
6	37	1296	6720	0.35								
6	38	60	6720	0.35								
6	45	176	7272	0.35								
6	57	60	7464	0.35								
6	68	60	7584	0.35								
6	73	60	7608	0.35								
6	73	428	7944	0.35								
6	88	261	7992	0.35								
6	89	2316	8136	0.35								
6	94	331	8136	0.35								
6	94	4671	8184	0.35								
6	95	313	7176	0.35								
6	130	60	7032	0.35								
6	153	60	6264	0.35								
6	172	331	8736	0.35								
7	9	2984	8736	0.95								
7	17	49	8736	0.77								
7	4	8	8736	0.74								
7	22	3229	8736	0.74								
7	4	12	8736	0.68								
7	14	5	8736	0.68								
7	15	8	8736	0.68								
7	22	8	8736	0.68								
7	112	11	8736	0.68								
7	1	8	8616	0.35								
7	1	101	8736	0.35								
7	4	5	8736	0.35								
7	9	8	8736	0.35								
7	9	11	8736	0.35								
7	9	12	8736	0.35								
7	9	26	8736	0.35								
7	9	384	8736	0.35								
7	16	8	8736	0.35								
7	28	11	8736	0.35								
7	28	3939	8736	0.35								
7	28	4804	8736	0.35								
7	48	8	8736	0.35								
7	94	8	8616	0.35								
8	17	329	8736	1								
8	18	250	8736	1								
8	7	49	8736	1								
8	13	1418	8736	1								
8	28	11	8736	0.95								
8	17	792	8736	0.95								
8	7	1974	8736	0.95								
8	12	7	8736	0.8								
8	13	26	8736	0.8								
8	97	18	8736	0.8								
8	7	35	8736	0.77								
8	14	12	8736	0.77								
8	36	29	8736	0.77								
8	7	1384	8736	0.74								
8	13	2998	8736	0.74								
8	17	480	8736	0.74								
8	36	49	8736	0.74								
8	38	18	8736	0.74								
8	89	1332	8736	0.74								
8	0	12	8736	0.68								
8	4	29	8736	0.68								
8	5	12	8736	0.68								
8	7	5	8736	0.68								
8	7	26	8736	0.68								
8	7	893	8736	0.68								
8	7	1175	8736	0.68								
8	7	5641	8736	0.68								
8	7	5819	8736	0.68								
8	9	18	8736	0.68								
8	9	250	8736	0.68								
8	10	2040	8736	0.68								
8	11	29	8736	0.68								
8	11	877	8736	0.68								
8	12	12	8736	0.68								
8	13	3216	8736	0.68								
8	14	18	8736	0.68								
8	14	46	8736	0.68								
8	14	508	8736	0.68								
8	14	1339	8736	0.68								
8	15	5	8736	0.68								
8	17	29	8736	0.68								
8	22	2240	8736	0.68								
8	24	11	8736	0.68								
8	25	329	8736	0.68								
8	27	5	8736	0.68								
8	28	1220	8736	0.68								
8	38	922	8736	0.68								
8	41	5	8736	0.68								
8	41	12	8736	0.68								
8	41	18	8736	0.68								
8	41	3657	8736	0.68								
8	43	18	8736	0.68								
8	60	7	8736	0.68								
8	71	1709	8736	0.68								
8	108	507	8736	0.68								
8	145	12	8736	0.68								
8	210	12	8736	0.68								
8	0	5	8736	0.35								
8	2	7	8736	0.35								
8	2	12	8736	0.35								
8	4	0	8736	0.35								
8	4	5	8736	0.35								
8	4	11	8736	0.35								
8	4	12	8736	0.35								
8	7	11	8736	0.35								
8	7	12	8736	0.35								
8	7	18	8736	0.35								
8	7	50	8736	0.35								
8	7	144	8736	0.35								
8	7	290	8736	0.35								
8	7	335	8736	0.35								
8	7	644	8736	0.35								
8	7	877	8736	0.35								
8	7	897	8736	0.35								
8	7	936	8736	0.35								
8	7	1008	8736	0.35								
8	7	1070	8736	0.35								
8	7	1477	8736	0.35								
8	7	1555	8736	0.35								
8	7	2150	8736	0.35								
8	7	3824	8736	0.35								
8	7	5458	8736	0.35								
8	9	5	8736	0.35								
8	9	12	8736	0.35								
8	9	29	8736	0.35								
8	9	46	8736	0.35								
8	9	55	8736	0.35								
8	9	5152	8736	0.35								
8	10	5	8736	0.35								
8	10	12	8736	0.35								
8	10	18	8736	0.35								
8	10	365	8736	0.35								
8	10	633	8736	0.35								
8	11	5	8736	0.35								
8	11	11	8736	0.35								
8	11	12	8736	0.35								
8	11	26	8736	0.35								
8	11	808	8736	0.35								
8	11	893	8736	0.35								
8	11	1525	8736	0.35								
8	11	5641	8736	0.35								
8	13	7	8736	0.35								
8	13	329	8736	0.35								
8	13	808	8736	0.35								
8	13	2371	8736	0.35								
8	13	5641	8736	0.35								
8	14	633	8736	0.35								
8	14	2040	8736	0.35								
8	15	7	8736	0.35								
8	15	12	8736	0.35								
8	15	29	8736	0.35								
8	15	122	8736	0.35								
8	15	480	8736	0.35								
8	15	1339	8736	0.35								
8	15	1477	8736	0.35								
8	15	2687	8736	0.35								
8	15	5152	8736	0.35								
8	16	5	8736	0.35								
8	16	7	8736	0.35								
8	16	18	8736	0.35								
8	17	0	8736	0.35								
8	17	5	8736	0.35								
8	17	7	8736	0.35								
8	17	12	8736	0.35								
8	17	26	8736	0.35								
8	17	49	8736	0.35								
8	17	50	8736	0.35								
8	17	101	8736	0.35								
8	17	3822	8736	0.35								
8	18	5	8736	0.35								
8	18	11	8736	0.35								
8	18	12	8736	0.35								
8	18	18	8736	0.35								
8	18	35	8736	0.35								
8	18	6605	8736	0.35								
8	19	12	8736	0.35								
8	20	12	8736	0.35								
8	20	817	8736	0.35								
8	22	5	8736	0.35								
8	22	12	8736	0.35								
8	22	18	8736	0.35								
8	24	5	8736	0.35								
8	24	101	8736	0.35								
8	24	124	8736	0.35								
8	24	4315	8736	0.35								
8	25	11	8736	0.35								
8	25	12	8736	0.35								
8	25	46	8736	0.35								
8	27	7	8736	0.35								
8	27	329	8736	0.35								
8	28	18	8736	0.35								
8	28	4030	8736	0.35								
8	29	12	8736	0.35								
8	31	29	8736	0.35								
8	32	5	8736	0.35								
8	36	5	8736	0.35								
8	36	12	8736	0.35								
8	36	112	8736	0.35								
8	36	122	8736	0.35								
8	36	329	8736	0.35								
8	36	877	8736	0.35								
8	38	5	8736	0.35								
8	38	12	8736	0.35								
8	38	122	8736	0.35								
8	39	12	8736	0.35								
8	41	250	8736	0.35								
8	41	421	8736	0.35								
8	41	749	8736	0.35								
8	41	1020	8736	0.35								
8	41	1025	8736	0.35								
8	41	5641	8736	0.35								
8	41	5967	8736	0.35								
8	43	5	8736	0.35								
8	43	12	8736	0.35								
8	43	1708	8736	0.35								
8	48	5	8736	0.35								
8	48	7	8736	0.35								
8	48	12	8736	0.35								
8	51	5	8736	0.35								
8	51	1418	8736	0.35								
8	51	5641	8736	0.35								
8	51	6293	8736	0.35								
8	52	7	8736	0.35								
8	52	218	8736	0.35								
8	53	5	8736	0.35								
8	53	12	8736	0.35								
8	53	198	8736	0.35								
8	57	12	8736	0.35								
8	57	122	8736	0.35								
8	67	12	8736	0.35								
8	70	7	8736	0.35								
8	70	112	8736	0.35								
8	72	5	8736	0.35								
8	77	5	8736	0.35								
8	80	936	8736	0.35								
8	82	5	8736	0.35								
8	88	12	8736	0.35								
8	89	22	8736	0.35								
8	89	3216	8736	0.35								
8	93	12	8736	0.35								
8	94	12	8736	0.35								
8	94	29	8736	0.35								
8	96	5	8736	0.35								
8	97	5	8736	0.35								
8	97	12	8736	0.35								
8	97	936	8736	0.35								
8	103	5	8736	0.35								
8	103	12	8736	0.35								
8	108	218	8736	0.35								
8	108	1214	8736	0.35								
8	117	29	8736	0.35								
8	118	5	8736	0.35								
8	118	12	8736	0.35								
8	118	18	8736	0.35								
8	118	84	8736	0.35								
8	123	12	8736	0.35								
8	128	5	8736	0.35								
8	128	329	8736	0.35								
8	129	18	8736	0.35								
8	129	84	8736	0.35								
8	130	7	8736	0.35								
8	146	329	8736	0.35								
8	157	12	8736	0.35								
8	168	5	8736	0.35								
8	169	12	8736	0.35								
8	173	5	8736	0.35								
8	188	2794	8736	0.35								
8	192	12	8736	0.35								
8	217	7	8736	0.35								
8	226	12	8736	0.35								
9	42	1353	8736	1								
9	7	52	8736	1								
9	64	387	8736	0.95								
9	39	4217	8736	0.77								
9	13	1680	8736	0.74								
9	13	276	8736	0.68								
9	25	872	8736	0.68								
9	29	1680	8736	0.68								
9	35	387	8736	0.68								
9	38	96	8736	0.68								
9	39	1705	8736	0.68								
9	64	182	8736	0.68								
9	66	289	8736	0.68								
9	192	1353	0	0.68								
9	5	10	8736	0.35								
9	5	56	8736	0.35								
9	5	96	8736	0.35								
9	5	289	8736	0.35								
9	5	753	8736	0.35								
9	7	186	8736	0.35								
9	11	1648	8736	0.35								
9	13	1155	8736	0.35								
9	13	1354	8736	0.35								
9	18	52	8736	0.35								
9	18	872	8736	0.35								
9	24	29	8736	0.35								
9	24	1353	8736	0.35								
9	39	96	8736	0.35								
9	39	186	8736	0.35								
9	39	1354	8736	0.35								
9	39	1804	8736	0.35								
9	52	2832	8736	0.35								
9	89	3866	8736	0.35								
10	7	589	4200	0.95								
10	10	18	0	0.95								
10	7	26	4200	0.74								
10	7	655	4200	0.74								
10	24	387	0	0.74								
10	0	18	0	0.68								
10	7	50	4200	0.68								
10	0	96	4200	0.35								
10	7	440	4200	0.35								
10	7	885	4200	0.35								
10	7	2463	4200	0.35								
10	7	2957	4200	0.35								
10	9	106	4200	0.35								
10	9	267	0	0.35								
10	10	106	0	0.35								
10	10	267	0	0.35								
10	11	106	0	0.35								
10	15	4239	0	0.35								
10	18	106	0	0.35								
10	18	267	0	0.35								
10	18	655	0	0.35								
10	18	1028	0	0.35								
10	18	3545	0	0.35								
10	24	2435	0	0.35								
10	39	2062	0	0.35								
10	43	106	4200	0.35								
10	88	694	4200	0.35								
10	89	4239	6576	0.35								
11	22	384	4392	1								
11	48	329	3672	1								
11	38	259	6576	0.77								
11	9	792	768	0.74								
11	18	8	3648	0.74								
11	24	101	6696	0.68								
11	56	12	3336	0.68								
11	4	8	7272	0.35								
11	6	12	144	0.35								
11	9	3074	1560	0.35								
11	10	12	1560	0.35								
11	10	1339	1560	0.35								
11	11	8	1560	0.35								
11	11	12	1560	0.35								
11	11	255	1560	0.35								
11	11	3575	1560	0.35								
11	14	5	1560	0.35								
11	14	8	1560	0.35								
11	14	12	1560	0.35								
11	14	18	1560	0.35								
11	14	101	1560	0.35								
11	14	1671	1560	0.35								
11	14	6711	1560	0.35								
11	15	7	1560	0.35								
11	15	8	1560	0.35								
11	15	12	1560	0.35								
11	15	329	3648	0.35								
11	16	8	3648	0.35								
11	17	7	3648	0.35								
11	17	8	3648	0.35								
11	17	12	3648	0.35								
11	17	922	3648	0.35								
11	17	1004	3648	0.35								
11	18	5	3648	0.35								
11	18	12	3648	0.35								
11	18	49	3648	0.35								
11	18	50	4392	0.35								
11	18	384	4392	0.35								
11	20	12	4392	0.35								
11	24	7	4392	0.35								
11	24	50	4392	0.35								
11	24	5214	6696	0.35								
11	25	6395	3648	0.35								
11	25	7122	3648	0.35								
11	28	7	3648	0.35								
11	28	18	3648	0.35								
11	32	1671	8064	0.35								
11	36	12	8064	0.35								
11	41	384	4872	0.35								
11	51	5641	7272	0.35								
11	63	49	3336	0.35								
11	71	8	8688	0.35								
11	72	384	4416	0.35								
11	88	18	4416	0.35								
12	9	26	1368	1								
12	7	129	7512	0.95								
12	7	1702	7512	0.95								
12	9	431	1368	0.95								
12	9	644	1368	0.95								
12	17	144	4416	0.95								
12	29	329	3840	0.8								
12	101	365	4416	0.8								
12	7	643	7512	0.77								
12	13	329	4416	0.77								
12	91	18	1368	0.77								
12	101	18	4416	0.77								
12	0	18	4416	0.74								
12	7	17	7512	0.74								
12	7	1154	7512	0.74								
12	9	2687	4416	0.74								
12	11	26	4416	0.74								
12	25	5	3840	0.74								
12	28	7	3840	0.74								
12	43	484	3264	0.74								
12	43	2687	3912	0.74								
12	47	8	3912	0.74								
12	0	267	4416	0.68								
12	2	329	3912	0.68								
12	4	5	3552	0.68								
12	7	0	7512	0.68								
12	7	5	7512	0.68								
12	7	252	7512	0.68								
12	7	365	7512	0.68								
12	7	748	7512	0.68								
12	7	1059	7512	0.68								
12	7	1464	7512	0.68								
12	7	2687	7512	0.68								
12	7	3243	7512	0.68								
12	7	4023	7512	0.68								
12	9	85	1368	0.68								
12	10	85	4416	0.68								
12	11	1434	4416	0.68								
12	13	1418	4416	0.68								
12	18	81	4416	0.68								
12	18	633	4416	0.68								
12	22	8	7608	0.68								
12	22	17	7608	0.68								
12	22	753	7608	0.68								
12	23	18	3840	0.68								
12	24	5	7608	0.68								
12	24	2337	7608	0.68								
12	25	877	3840	0.68								
12	36	8	3840	0.68								
12	38	329	3552	0.68								
12	41	177	1824	0.68								
12	53	8	7512	0.68								
12	65	623	7512	0.68								
12	65	753	7512	0.68								
12	65	1601	7512	0.68								
12	74	5	7512	0.68								
12	82	5	1368	0.68								
12	87	39	1368	0.68								
12	88	5	1368	0.68								
12	94	29	1368	0.68								
12	96	8	1368	0.68								
12	96	1292	1368	0.68								
12	96	2240	1368	0.68								
12	103	8	4416	0.68								
12	129	18	4416	0.68								
12	0	5	144	0.35								
12	0	8	4416	0.35								
12	0	49	4416	0.35								
12	0	60	144	0.35								
12	0	85	144	0.35								
12	0	106	4416	0.35								
12	0	198	4416	0.35								
12	0	365	4416	0.35								
12	0	431	144	0.35								
12	0	610	4416	0.35								
12	0	1943	3840	0.35								
12	0	2687	3840	0.35								
12	2	5	7608	0.35								
12	2	8	3912	0.35								
12	4	8	7512	0.35								
12	4	1532	7512	0.35								
12	7	8	7512	0.35								
12	7	11	7512	0.35								
12	7	18	7512	0.35								
12	7	26	7512	0.35								
12	7	35	7512	0.35								
12	7	49	7512	0.35								
12	7	50	7512	0.35								
12	7	84	7512	0.35								
12	7	168	7512	0.35								
12	7	250	7512	0.35								
12	7	290	7512	0.35								
12	7	404	7512	0.35								
12	7	467	7512	0.35								
12	7	866	7512	0.35								
12	7	936	7512	0.35								
12	7	1008	7512	0.35								
12	7	1178	7512	0.35								
12	7	1276	7512	0.35								
12	7	1332	7512	0.35								
12	7	1710	7512	0.35								
12	7	2032	7512	0.35								
12	7	2247	7512	0.35								
12	7	2923	7512	0.35								
12	7	2963	7512	0.35								
12	7	3194	7512	0.35								
12	7	3334	7512	0.35								
12	7	3506	7512	0.35								
12	7	4035	7512	0.35								
12	7	4483	7512	0.35								
12	7	4526	7512	0.35								
12	7	4807	7512	0.35								
12	7	4894	7512	0.35								
12	7	6312	7512	0.35								
12	7	6372	7512	0.35								
12	7	6843	7512	0.35								
12	8	329	7512	0.35								
12	8	1332	7512	0.35								
12	8	1708	1368	0.35								
12	8	2150	1368	0.35								
12	9	5	1368	0.35								
12	9	7	1368	0.35								
12	9	8	1368	0.35								
12	9	11	1368	0.35								
12	9	18	1368	0.35								
12	9	22	1368	0.35								
12	9	46	1368	0.35								
12	9	50	1368	0.35								
12	9	177	1368	0.35								
12	9	198	1368	0.35								
12	9	323	1368	0.35								
12	9	329	1368	0.35								
12	9	633	1368	0.35								
12	9	1257	1368	0.35								
12	9	1292	1368	0.35								
12	9	1339	4416	0.35								
12	10	5	4416	0.35								
12	10	8	4416	0.35								
12	10	18	4416	0.35								
12	10	46	4416	0.35								
12	10	753	4416	0.35								
12	10	1028	4416	0.35								
12	10	2687	4416	0.35								
12	11	5	4416	0.35								
12	11	8	4416	0.35								
12	11	11	4416	0.35								
12	11	18	4416	0.35								
12	11	29	4416	0.35								
12	11	46	4416	0.35								
12	11	101	4416	0.35								
12	11	132	4416	0.35								
12	11	893	4416	0.35								
12	11	1097	4416	0.35								
12	11	2647	4416	0.35								
12	11	3888	4416	0.35								
12	12	5	4416	0.35								
12	13	483	4416	0.35								
12	13	877	4416	0.35								
12	13	893	4416	0.35								
12	13	1332	4416	0.35								
12	13	1708	4416	0.35								
12	13	1709	4416	0.35								
12	13	2150	4416	0.35								
12	13	3525	4416	0.35								
12	14	5	4416	0.35								
12	14	8	4416	0.35								
12	14	18	4416	0.35								
12	14	46	4416	0.35								
12	14	267	4416	0.35								
12	14	508	4416	0.35								
12	14	753	4416	0.35								
12	14	1292	4416	0.35								
12	14	1339	4416	0.35								
12	15	5	4416	0.35								
12	15	8	4416	0.35								
12	15	18	4416	0.35								
12	15	329	4416	0.35								
12	15	893	4416	0.35								
12	15	4719	4416	0.35								
12	16	5	4416	0.35								
12	16	8	4416	0.35								
12	16	18	4416	0.35								
12	17	5	4416	0.35								
12	17	8	4416	0.35								
12	17	13	4416	0.35								
12	17	18	4416	0.35								
12	17	329	4416	0.35								
12	17	792	4416	0.35								
